Key,Value
1004,"%it[/center]
소지품: %hs[/center]
상태: %qua[/center]
가치: %wth 골드[/center]
무게: %kg 킬로그램[/center]
[/end]"
1005,"%mat %wep[/center]
%wdm 피해 점수[/center]
상태: %qua[/center]
무게: %kg 킬로그램[/center]
%wpn 에 중독됨[/end]"
1006,"%it[/center]
상태: %qua[/center]
가치: %wth 골드[/center]
무게: %kg 킬로그램[/center]
포함: %wpn[/end]"
1007,"%it[/center]
가치: %wth 골드[/center]
무게: %kg 킬로그램[/center]
[/end]"
1008,"%po[/center]
가치: %wth 골드[/center]
무게: %kg 킬로그램[/center]
[/end]"
1009,"%bt (%ba 제작)[/center]
가치: %wth 골드[/center]
무게: %kg 킬로그램[/center]
[/end]"
1010,"건강 상태가 좋지 않아 장거리 여행을[/center]
견디지 못할 수도 있습니다. 계속해서 빠른[/center]
여행을 진행하시겠습니까?[/center]
[/center]
[/end]"
1011,"%wep[/center]
무게: %kg 킬로그램[/center]
[/end]"
1012,"%wep[/center]
%wdm 피해 점수[/center]
상태: %qua[/center]
무게: %kg 킬로그램[/center]
[/end]"
1013,"%wep[/center]
상태: %qua[/center]
무게: %kg 킬로그램[/center]
[/end]"
1014,"%arm[/center]
방어 등급에 %mod[/center]
상태: %qua[/center]
무게: %kg 킬로그램[/center]
[/end]"
1015,"오그마 인피니움[/center]
가치: 50000 골드[/center]
무게: %kg 킬로그램[/center]
[/end]"
1016,"아이템 능력:[/left]
%mpw[/center]
[/end]"
1068,"당신의 직업은 이 아이템을[/center]
장착할 수 없습니다.[/center]
[/end]"
1069,"정말로 게임을 종료하시겠습니까?[/center]
[/end]"
1071,"완전히 탈진하여 바닥에 쓰러졌습니다.[/center]
한 시간 후에 깨어납니다.[/center]
[/end]"
1072,"완전히 탈진하여 바닥에 쓰러졌습니다.[/center]
그 상태로는 배회하는 괴물들의 쉬운 먹잇감이 되어[/center]
다시는 깨어나지 못합니다.[/center]
[/end]"
1073,"지역, %hrg 마을에 있는[/center]
당신의 집 문서입니다.%htwn[/center]
[/center]
[/end]"
1200,"마비[/center]
지속시간: %bdr + %cld 레벨당 %adr[/center]
성공 확률: %bch + %clc 레벨당 %ach[/center]
위력: %1bm - %2bm + %1am - %2am[/center]
%clm 레벨당[/center]
""대상을 마비시킵니다. 기본 성공 확률은 %bch 수준이며, 시전자의 능력이 %clc 레벨[/center]
오를 때마다 %ach 씩 증가합니다. 성공하면 대상은 %bdr 라운드 동안 마비되며,[/center]
시전자의 레벨이 %cld 오를 때마다 %adr 라운드가 추가됩니다.[/center]
치료받지 않는 한 지속됩니다.""[/center]
[/center]
[/center]
[/end]"
1201,"마비[/center]
지속시간: %bdr + %cld 레벨당 %adr[/center]
성공 확률: %bch + %clc 레벨당 %ach[/center]
위력: %1bm - %2bm + %1am - %2am[/center]
%clm 레벨당[/center]
""대상을 마비시킵니다. 기본 성공 확률은 %bch 수준이며, 시전자의 능력이 %clc 레벨[/center]
오를 때마다 %ach 씩 증가합니다. 성공하면 대상은 %bdr 라운드 동안 마비되며,[/center]
시전자의 레벨이 %cld 오를 때마다 %adr 라운드가 추가됩니다.[/center]
치료받지 않는 한 지속됩니다.""[/center]
[/center]
[/center]
[/end]"
1202,"마비[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
강도: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상을 마비시킵니다. 기본 성공 확률은 %bch 수준이며, 시전자의 능력 레벨 %clc 당[/center]
%ach 수치가 추가됩니다. 성공 시, 대상이 치료되지 않는 한 %bdr 라운드 동안[/center]
마비되며, 시전자의 레벨 %cld 당 %adr 라운드가 추가됩니다. ""[/center]
[/center]
[/center]
[/center]
[/end]"
1203,"지속 피해 -- 체력[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
위력: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 체력에 피해를 입힙니다. 대상은 매 라운드마다 %1bm 에서 %2bm 만큼의 체력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼의 체력을 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1204,"지속 피해 -- 체력[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
강도: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 체력에 피해를 줍니다. 대상은 매 라운드마다 %1bm 에서 %2bm 만큼의 체력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼의 체력을 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1205,"지속 피해 -- 피로도[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
강도: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 피로도에 피해를 입힙니다. 대상은 매 라운드마다 %1bm 에서 %2bm 만큼의 피로도를 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼의 피로도를 추가로 잃습니다.""[/center]
[/center]
[/center]
[/end]"
1206,"지속 피해 -- 주문 점수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과 범위: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 주문 점수에 피해를 입힙니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 주문 점수를 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 의 점수를 추가로 잃습니다.""[/center]
[/center]
[/center]
[/end]"
1207,"물품 생성[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (레벨 해당 없음당)[/center]
""시전자가 선택한 유용한 물품 하나를 생성합니다. 물품은 %bdr 라운드 동안 유지되며,[/center]
시전자 레벨 %cld 당 %adr 라운드가 추가됩니다. ""[/center]
[/center]
[/end]"
1209,"질병 치료[/center]
지속 시간: 해당 없음 + 해당 없음 (레벨 1당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (레벨 해당 없음당)[/center]
""대상의 질병을 치료합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자 레벨 %clc 당 %ach 만큼 추가됩니다.""[/center]
[/center]
[/end]"
1210,"독 치료[/center]
지속 시간: 해당 없음 + 해당 없음 (레벨 1당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (레벨 해당 없음당)[/center]
""대상의 독을 치료합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자 레벨 %clc 당 %ach 만큼 추가됩니다.""[/center]
[/center]
[/end]"
1211,"마비 치료[/center]
지속 시간: 해당 없음 + 해당 없음 (레벨 1당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (레벨 해당 없음당)[/center]
""대상의 마비를 치료합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자 레벨 %clc 당 %ach 가 추가됩니다.""[/center]
[/center]
[/end]"
1212,"피해 -- 체력[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과 범위: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 체력에 피해를 입힙니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 체력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 의 체력을 추가로 잃습니다.""[/center]
[/center]
[/center]
[/end]"
1213,"피해 -- 피로도[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
위력: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 피로도에 피해를 줍니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 피로도를 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 의 피로도를 추가로 잃습니다.""[/center]
[/center]
[/end]"
1214,"주문 점수 피해[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 주문 점수에 피해를 줍니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 주문 점수를 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1215,"분해[/center]
지속 시간: 해당 없음 + 해당 없음 (1레벨당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
""대상을 분해합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자의 레벨 %clc 당 %ach 만큼 증가합니다. ""[/center]
[/center]
[/end]"
1216,"마법 해제[/center]
지속 시간: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
""마법을 해제합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자의 레벨 %clc 당 %ach 만큼 증가합니다.""[/center]
[/center]
[/end]"
1217,"언데드 해제[/center]
지속 시간: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
""언데드를 해제합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자의 레벨 %clc 당 %ach 만큼 증가합니다.""[/center]
[/center]
[/end]"
1218,"데이드라 해제[/center]
지속 시간: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: 해당 없음 + 해당 없음 (해당 없음 레벨당)[/center]
""데이드라를 해제합니다. 기본 성공 확률은 %bch 수준이며,[/center]
시전자의 레벨 %clc 당 %ach 만큼 증가합니다.""[/center]
[/center]
[/end]"
1219,"힘 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 힘을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 힘을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1220,"지능 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 지능을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 지능을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1221,"의지력 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 의지력을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 의지력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1222,"민첩성 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 민첩성을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 민첩성을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1223,"지구력 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 지구력을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 지구력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1224,"속도 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 속도를 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 속도를 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1225,"매력 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 매력을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 매력을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1226,"행운 흡수[/center]
지속 시간: %bdr + %adr (레벨 %cld 당)[/center]
확률: %bch + %ach (레벨 %clc 당)[/center]
효과량: %1bm - %2bm + %1am - %2am[/center]
(레벨 %clm 당)[/center]
""대상의 행운을 흡수합니다. 대상은 매 라운드마다 %1bm 에서 %2bm 의 행운을 잃으며,[/center]
시전자의 레벨 %clm 당 %1am 에서 %2am 만큼 추가로 잃습니다. ""[/center]
[/center]
[/center]
[/end]"
1227,"원소 저항 -- 화염[/center]
지속 시간: %bdr + %adr (레벨당 %cld)[/center]
확률: %bch + %ach (레벨당 %clc)[/center]
강도: 해당 없음 + 해당 없음 (레벨당 해당 없음)[/center]
""대상에게 화염 저항력을 부여합니다.[/center]
주문은 %bdr 라운드 동안 지속되며, 시전자의 레벨당%adr 라운드가 추가됩니다.[/center]
기본 성공 확률은%cld 이며, 시전자의 레벨당 %bch 만큼 증가합니다.%ach[/center]
주문이 실패하면 대상은 절반의 피해를 입습니다.""%clc[/center]
[/center]
[/end]"
